toAddr,contractStat,contractName,compilerVersion,isSeed,honeypot_type,block_heitht
0x0e7df04a4c712fa1aed57a3ef4ae284c5b8d223b,live,Contract,v0.4.24-nightly.2018.5.16+commit.7f965c86,honeyPotSeed,Hidden State Update,5626255
0xccffe7182dac0821af63d9498cd2fc99b8b40843,live,Contract,v0.4.24-nightly.2018.5.16+commit.7f965c86,honeyPotSeed,Hidden State Update,5625952
0xf0344800bd3ffa687e4d780357961b28995a5f46,live,QUIZ_GAME,v0.4.21+commit.dfe3193c,honeyPotSeed,Hidden State Update,5622453
0x2c06360d54e5a8d68c28a48086ea0f36617e48e7,live,,,honeyPotSeed,Uninitialised Struct,5616587
0x74808c86c6f0bc6f59a3a1430ddfcd2e29952eac,live,CryptoRoulette,v0.4.23+commit.124ca40d,honeyPotSeed,Uninitialised Struct,5616461
0xc57fc2c9fd3130933bd29f01ff940dc52bc4115b,live,CryptoRoulette,v0.4.23+commit.124ca40d,honeyPotSeed,Uninitialised Struct,5616377
0x8f3e10f9b0b9eebb2254fc6d6549bd7a8db9f10e,live,CryptoRoulette,v0.4.23+commit.124ca40d,honeyPotSeed,Uninitialised Struct,5616337
0x0bcccba050c2ce6439c57bd203378b113cc3cfd6,live,StakeholderGame,v0.4.23+commit.124ca40d,honeyPotSeed,Inheritance Disorder,5614703
0x8685631276cfcf17a973d92f6dc11645e5158c0c,Self Destruct,CryptoRoulette,v0.4.23+commit.124ca40d,honeyPotSeed,Uninitialised Struct,5611511
0x559be9a89db88794645abb93e3bfc1af2ee0be40,live,CryptoRoulette,v0.4.23+commit.124ca40d,honeyPotSeed,Uninitialised Struct,5611029
0x7c3013abfd780da038f36e4638693c55bb322745,live,,,honeyPotSeed,Uninitialised Struct,5610955
0x2fe321bbb468d71cc392dd95082efef181df2038,live,private_TRANSFER,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5605866
0x175744fb0849584129fa3d0e6350c00206d95d2f,live,Contract,v0.4.24-nightly.2018.5.11+commit.43803b1a,honeyPotSeed,Hidden State Update,5596317
0x2d05359a51ca13c4ac5f4437585afaf5bf2050f9,Self Destruct,Etherwow,v0.4.21+commit.dfe3193c,honeyPotSeed,Inheritance Disorder,5589298
0x0bf0f154b176c5d90f24e506f10f7f583eb5334d,live,Lottery,v0.4.23+commit.124ca40d,honeyPotSeed,Balance Disorder,5583171
0x24cad91c063686c49f2ef26a24bf80329fb131c7,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5579714
0x686847351a61eb1cae8ac0efa4208ff689fd53f2,live,Gift_for_friend,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5579691
0xff45211ebdfc7ebcc458e584bcec4eac19d6a624,live,ENIGMA_GAME,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5579668
0x3caf97b4d97276d75185aaf1dcf3a2a8755afe27,live,G_GAME,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5576146
0x0595d187cac88f04466371eff3a6b6d1b12fb013,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5574010
0xf3f3dd2b5d9f3de1b1ceb6ad84683bf31adf29d1,live,SAFE_GIFT,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5568408
0x8cc5d9de2c8df87f2d40d84aa78049ea6e61f973,live,GO_TO_PLAY,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5568037
0x75658ed3dba1e12644d2cd9272ba9ee888f4c417,live,PrivateGift,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5567213
0xe3d085b7bdf97c6d003abcec2003b9c5b120d616,live,GAIN_GAME,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5565628
0x49e04e859850bb0e9f7c69c3dc480fcc20f6463b,live,,,honeyPotSeed,Hidden State Update,5562066
0xbf5fb038c28df2b8821988da78c3ebdbf7aa5ac7,live,GIFT_ENVELOPE,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5561370
0x4578b5c36b25f281fa1b886a998f5d6f0bf51af3,live,,,honeyPotSeed,Hidden State Update,5559793
0x5ccfcdc1c88134993f48a898ae8e9e35853b2068,live,ENIGMA,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5557303
0x7215f432be4bfa8f7824daf09d92b76573900074,live,,,honeyPotSeed,Hidden State Update,5555599
0x448fcea60482c0ea5d02fa44648c3749c46c4a29,live,anonym_GIFT,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5548551
0xe35a91f2acceccf1ce6bae792274da6100b639af,live,TeamToken,v0.4.23+commit.124ca40d,honeyPotSeed,Hidden State Update,5547781
0x24ce35feecb226fb2238ebf551212cc8ad99cf28,live,TeamToken,v0.4.23+commit.124ca40d,honeyPotSeed,Hidden State Update,5547761
0x7c05c837f7a84dced69ae94f8649bbc3897d2b31,live,TeamToken,v0.4.23+commit.124ca40d,honeyPotSeed,Hidden State Update,5546730
0xfdb5e362030992e3e285ad251908cbcc4fedd80e,live,TeamToken,v0.4.23+commit.124ca40d,honeyPotSeed,Hidden State Update,5546705
0xb620cee6b52f96f3c6b253e6eea556aa2d214a99,live,DrainMe,v0.4.23+commit.124ca40d,honeyPotSeed,Hidden State Update,5545865
0x778d9ae47487990a28206bff7fd4e2031c05b30b,live,,,honeyPotSeed,Hidden State Update,5545757
0x2cc8e271f11934f5fa15942dfda2b59432c2e0f3,live,privateTransfer,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5538217
0x6f905e47d3e6a9cc286b8250181ee5a0441acc81,live,PRESENT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5536459
0xaec8162438b83646518f3bf3a70b048979f81fab,live,DEDICATED,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5535949
0x377f64e05c29309c8527022dbe5fbbfa8e40f6dd,live,PrivateGift,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5534377
0x930dfbdc5e9f1984a8d87de29d6a79fbb2bb7b32,live,Birthday_Gift,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5531805
0x704079e823e42a936bbaac5163434c2515473836,live,CONUNDRUM,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5525138
0x3b048ab84ddd61c2ffe89ede66d68ef27661c0f2,live,ENIGMA,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5522190
0xed710216da4b1416a78768790ca9aa3633ca110f,live,PLAY_AND_GAIN,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5516967
0xde82658c23f034d71827c215fdfbce0d4e248ccd,live,QUICK_QUIZ,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5510812
0x8d4eb49f0ed7ee6d6e00fc76ea3e9c3898bf219d,live,BirthDayGift,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5505127
0x2634baad203cba4aa4114c132b2e50a3a6027ff9,live,BIRTHDAY_GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5499184
0x0cfa149c0a843e1f8d9bc5c6e6bebf901845cebe,live,ENVELOPE,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5486176
0xbb51397fb8d3b91a08eff3c34d5c869c1d149ec5,live,GUESS_THE_WORD,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5478763
0xc034cf94f7ced9c968cc75210d1b5ddaccacfbf4,live,ANSWER_AND_RECIVE,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5473953
0xaded0438139b495db87d3f70f0991336df97136f,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5469018
0x0e35f4f608d4a8fa560595db79cfda02d790777b,live,QUIZ_GAME,v0.4.20+commit.3155dd80,honeyPotSeed,Hidden State Update,5464304
0xa48a36d94024f861b453267468b9096e4a3eb8be,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5463016
0xbe4041d55db380c5ae9d4a9b9703f1ed4e7e3888,live,MONEY_BOX,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5459712
0xff41067fe843f190482d998a9976c7b19cd7c8b7,live,RareCoinAuction,v0.4.21+commit.dfe3193c,honeyPotSeed,Inheritance Disorder,5451997
0xb5c424cd005cd1ccc155654b551c4453346e0718,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5439434
0x69de37dc892019012890792ad0253f78a734439d,live,,,honeyPotSeed,Straw Man Contract,5437596
0x5dac036595568ff792f5064451b6b37e801ecab9,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5434214
0xb7a3b1e3f4e2ffa1f4ee5abeaa71b8006864bde8,live,,,honeyPotSeed,Inheritance Disorder,5431387
0xcaa7b8aa3bc78dda98af8fee1390f34e756a5f55,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5423311
0x3d4a5359610d979bd55c8227368b3e55816367ca,live,,,honeyPotSeed,Straw Man Contract,5407006
0x0e1b753e025defdd1ce49cf47f146ba7bddd0ef9,live,,,honeyPotSeed,Straw Man Contract,5406722
0xb19117892e2b2aaa418e75f61d7d1c05f86b66bd,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5402432
0xda36eb0d2961d7b5d9a175b151f2b5bc0531c064,live,,,honeyPotSeed,Inheritance Disorder,5388784
0x1dabd43e0f8a684a02712bcd767056e25026061c,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5381147
0x647aaabd85eb33ad8bf48f5ac25029d15a029420,live,,,honeyPotSeed,Hidden State Update,5361329
0xacfc9577583ded00ae53ae79a0346cca4655c0bb,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5339540
0x5fbf47ec2449d94bfc2d005606b417a9af8a7fef,live,,,honeyPotSeed,Uninitialised Struct,5335679
0x34bc4f174c027a68f94a7ea6a3b4930e0211b19d,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5315542
0x36697e362ee7e9ca977b7550b3e4f955fc5bf27d,live,,,honeyPotSeed,Hidden State Update,5310643
0x251848c3fc50274f5fda449919f083dc937b48b2,live,Accrual_account,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5303026
0x2f069a1d7a052052458e8b5511e91221eb337c52,live,NumberLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5296929
0xfb294324c87f57f89c37d3fce66ca6d8212562b3,live,NumberLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5296891
0x413c8657b6e6fa2b433db62271e662a470de4ba0,live,CryptoRoulette,v0.4.19-nightly.2017.11.30+commit.f5a2508e,honeyPotSeed,Uninitialised Struct,5296598
0xdd17afae8a3dd1936d1113998900447ab9aa9bc0,live,COIN_BOX,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5284863
0x9f54d912a029380f2743aaf4ddd28c3f207cd719,Self Destruct,Giveaway,v0.4.21+commit.dfe3193c,honeyPotSeed,Balance Disorder,5276256
0x37541ebf8b4e25d36fbaa9b4c4eaad8c06314d6f,live,NumberLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5275914
0x98fe1d52649a3a13863647c6789f16e46e090377,live,WalletWithEmergencyTransfer,v0.4.19+commit.c4cbbb05,honeyPotSeed,Inheritance Disorder,5271368
0x559cc6564ef51bd1ad9fbe752c9455cb6fb7feb1,Self Destruct,GuessNumber,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5269866
0xe610af01f92f19679327715b426c35849c47c657,live,PIGGY_BANK,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5259749
0x95be22039da3114d17a38b9e7cd9b3576de83924,live,EDColiseumAlpha,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5247144
0xcd6d2cd79fd754c6b909585e46541d32ec491962,Self Destruct,,,honeyPotSeed,Uninitialised Struct,5245655
0x129e719c424a7a6fbdeb7ca3d65186892d54ea8c,live,QUIZ_GAME,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5241638
0xa58149caa11430ab5200f3a588c6fb9a75fbc8c2,live,,,honeyPotSeed,Straw Man Contract,5235956
0x6a0d1491a66c53174b46885c8137c784ee72687d,live,,,honeyPotSeed,Straw Man Contract,5234565
0xc7671fef864adc4df1d79cd7745ee4102a92be8a,live,,,honeyPotSeed,Straw Man Contract,5234557
0x75f417bcd02e26af7fee2bd77d183f50c7bdc66f,live,,,honeyPotSeed,Straw Man Contract,5228944
0x941d225236464a25eb18076df7da6a91d0f95e9e,live,ETH_FUND,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5218915
0xb1f4ca3c6256f415e420de511504af8ea8a9c8e0,live,CryptoRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5195269
0x6594ac0a2ba54885ff7d314eb27c9694cb25698b,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5191059
0x8307585de887ed912080bfbea7c45d5fb7d2413b,Self Destruct,,,honeyPotSeed,Uninitialised Struct,5189273
0xfec37db2a4d21bc680ace1cc9f176f36d2812230,Self Destruct,,,honeyPotSeed,Uninitialised Struct,5184257
0x3971d76e6c41ef6fa3b1370ba983cda24927835a,Self Destruct,,,honeyPotSeed,Uninitialised Struct,5180451
0x1b5115fa85c6aff995cd2444851403d57b734922,live,,,honeyPotSeed,Hidden State Update,5172457
0x96830139e44251ddbe3d1c4c4110262b47cf6d34,Self Destruct,CryptoRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5171911
0x1ebf20031b03b80e5f6fdbeb9f86d44145224006,Self Destruct,PinCodeStorage,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5170649
0xcfe4ad642c76da0b9d9472130deb9297b307cdd5,live,,,honeyPotSeed,Inheritance Disorder,5168039
0xf6c61cb3b0add944ac53c9c2decaf2954f0515cb,Self Destruct,BigBallerRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5167533
0x9cdfd805d73b4837bf3f7b2296996aaecc881e86,Self Destruct,PinCodeStorage,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5165917
0xad1aa68300588aa5842751ddcab2afd4a69e9016,live,ETH_ANONIM_TRANSFER,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5165214
0x13b87fb8e6152032fd525f64f158c129a230b6ee,Self Destruct,BigBallerRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5164727
0x01b21934ba28dfd8a22c4d21c710290500a5081f,Self Destruct,SmallRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5161158
0x8c7777c45481dba411450c228cb692ac3d550344,live,ETH_VAULT,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5160677
0xadccea0b14d26d786b99cf3ba3e9812cd4d23a81,Self Destruct,SmallRoulette,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5155768
0x02b7940d975048d58fc69db280618d6664335ae5,live,,,honeyPotSeed,Hidden State Update,5148777
0x13b4bd0ebb5a0d8cc7a4f568ce0a930dec335cf7,live,,,honeyPotSeed,Hidden State Update,5148775
0xb79f279ea2f8fb13965319a1a21d816346d00827,live,,,honeyPotSeed,Hidden State Update,5148770
0x30092215a3f380cd666c5e0eea67755c33270dd5,live,,,honeyPotSeed,Hidden State Update,5148764
0x04baddfb21723ec467e9993b715c5e0d673bac96,Self Destruct,EthRoulette,v0.4.19-nightly.2017.11.30+commit.f5a2508e,honeyPotSeed,Uninitialised Struct,5144646
0x36f726e01cc85fdb0d998dfc442856379c569274,Self Destruct,EthRoulette,v0.4.19-nightly.2017.11.30+commit.f5a2508e,honeyPotSeed,Uninitialised Struct,5129124
0x30e1396cc4f1432d1ed9e3103a098432bb6e63dc,live,,,honeyPotSeed,Inheritance Disorder,5126531
0x0d83102ec81853f3334bd2b9e9fcce7adf96ccc7,Self Destruct,OpenAddressLottery,v0.4.19-nightly.2017.11.17+commit.2b5ef806,honeyPotSeed,Uninitialised Struct,5119016
0xbaf51e761510c1a11bf48dd87c0307ac8a8c8a4f,live,ETH_VAULT,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5108876
0xb49b1dddf1b3d6e878fd9b73874da7ab0da7e004,live,ETH_GIFT_BOX,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5108164
0x6e843aefc1f2887e5b0aeb4002c1924c433d9a13,Self Destruct,MyNewBank,v0.4.20+commit.3155dd80,honeyPotSeed,Inheritance Disorder,5106163
0x759ae4354d1d5caf0121419763160b380f43184b,live,,,honeyPotSeed,Straw Man Contract,5105888
0xa5d6accc5695327f65cbf38da29198df53efdcf0,live,Private_accumulation_fund,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5105389
0x783cf9c6754bf826f1727620b4baa19714fedf8d,live,ETH_MIXER,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5097088
0xafa7a102acd14fdb3e200f096809d6a1648c93db,live,,,honeyPotSeed,Straw Man Contract,5092489
0x13c547ff0888a0a876e6f1304eaefe9e6e06fc4b,live,NEW_YEARS_GIFT,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5091412
0xfccff697b795b6beed8f2fab432407932a9aa052,live,,,honeyPotSeed,Hidden State Update,5090925
0xb5e1b1ee15c6fa0e48fce100125569d430f1bd12,live,Private_Bank,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5088709
0x35c3034556b81132e682db2f879e6f30721b847c,live,PinCodeEtherStorage,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5088403
0x2ecf8d1f46dd3c2098de9352683444a0b69eb229,live,For_Test,v0.4.19+commit.c4cbbb05,honeyPotSeed,Type Deduction Overflow,5087528
0x9efc7a38552e63534a8e9b9558adabd73297f91d,live,PinCodeMoneyStorage,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5084938
0x69bfbf000bd39444af2efba733829b04211252bc,live,NoPainNoGain,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5084843
0xc7e4a9147601fdbc7d1c2fb8b6c2ffcb2469f293,live,GuessTheNumber,v0.4.19+commit.c4cbbb05,honeyPotSeed,Balance Disorder,5084675
0x9bdb9d9bd3e348d93453400e46e71dd519c60503,live,GIFT__1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5084345
0xe0527863df8abcb3caca7da329eb9c747822aa98,live,X2,v0.4.18-nightly.2017.10.18+commit.e854da1a,honeyPotSeed,Balance Disorder,5082752
0xd116d1349c1382b0b302086a4e4219ae4f8634ff,live,Private_Bank,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5079695
0xd1915a2bcc4b77794d64c4e483e43444193373fa,Self Destruct,OpenAddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5076593
0x752406cbfd32593fc422da69cdd702d1eaadc121,live,For_Test,v0.4.19+commit.c4cbbb05,honeyPotSeed,Type Deduction Overflow,5076240
0xf8f7d8a10f763e90e2cbefa753e411e8ac2e8e61,live,,,honeyPotSeed,Type Deduction Overflow,5076178
0x3c478617c39e8ab8440db0b20e515f49136c2575,live,,,honeyPotSeed,Straw Man Contract,5073799
0x7b3c3a05fcbf18db060ef29250769cee961d75ac,live,PRESENT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5072759
0xb99cc9c46a616af654b3edf0ffbb29eef411ddff,live,,,honeyPotSeed,Hidden State Update,5072196
0x4fdc2078d8bc92e1ee594759d7362f94b60b1a3d,Self Destruct,OpenAddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5071665
0x7409bac00c479b0003651cc157a72d1a227eccfb,live,PhoenixLite,v0.4.18+commit.9cf6e910,honeyPotSeed,Hidden State Update,5071167
0x3597f78c7872db259ce023acc34511c7a79f42e3,live,GIFT_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5067090
0x741f1923974464efd0aa70e77800ba5d9ed18902,Self Destruct,OpenAddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5064453
0x37eb3cb268a0dd1bc2c383296fe34f58c5b5db8b,Self Destruct,OpenAddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5063139
0x95d34980095380851902ccd9a1fb4c813c2cb639,live,Private_Bank,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5061587
0x18a473e3a50f84b5d4f51af688670d23383993f5,live,,,honeyPotSeed,Straw Man Contract,5061575
0x65e5909d665cbda128de96aa9eb0160729eac1b0,live,PrivateBank,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5061552
0xe6f245bb5268b16c5d79a349ec57673e477bd015,Self Destruct,AddressLotteryV2,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5060869
0xefba96262f277cc8073da87e564955666d30a03b,Self Destruct,OpenAddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5060076
0x787b9a8978b21476abb78876f24c49c0e513065e,Self Destruct,AddressLotteryV2,v0.4.20-nightly.2018.1.6+commit.2548228b,honeyPotSeed,Uninitialised Struct,5059674
0x650734bfd0465b7c6cd2932ea555e721308fd0b3,Self Destruct,AddressLotteryV2,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5058263
0x94d23f3d0e69da93ed09407b104ea8ed1f20dbda,live,LoveLock,v0.4.20-nightly.2018.1.19+commit.eba46a65,honeyPotSeed,Inheritance Disorder,5053156
0x6a2e025f43ca4d0d3c61bdee85a8e37e81880528,Self Destruct,test,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5053110
0xe19ca313512e0231340e778abe7110401c737c23,Self Destruct,AddressLotteryV2,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5052129
0xbacff8111bb7acfff885bad82239b74bc625a699,live,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5050216
0x64669148bca4f3d1216127a46380a67b37bbf63e,live,GIFT_SENDER,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5049392
0xd4342df2c7cfe5938540648582c8d222f1513c50,Self Destruct,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5047816
0xf8e89d113924300b38615ceb5719709569ebec6b,Self Destruct,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5045068
0x2075d158924f5030aece55179848c2bd7ec5833f,Self Destruct,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5043500
0xb38beba95e0e21a97466c452454debe2658527f7,live,Gift_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5042697
0x858c9eaf3ace37d2bedb4a1eb6b8805ffe801bba,Self Destruct,DividendDistributorv3,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5041838
0xd022969da8a1ace11e2974b3e7ee476c3f9f99c6,live,PreSaleFund,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5041357
0x3d8a10ce3228cb428cb56baa058d4432464ea25d,live,TestToken,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5041286
0x806a6bd219f162442d992bdc4ee6eba1f2c5a707,live,Pie,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5039971
0x1aa635be048b85716ebf9093d1bde5aa7df9fefc,live,Pie,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5039870
0x55654a38372617aedd583009f76e28700e48fdad,live,CarnieGamesBlackBox,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5039823
0xaa12936a79848938770bdbc5da0d49fe986678cc,live,PreSaleFund,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5037446
0xf03abd62c2d8b3a90db84b41ce3118c1291a198f,Self Destruct,,,honeyPotSeed,Skip Empty String Literal,5037295
0xe63760e74ffd44ce7abdb7ca2e7fa01b357df460,Self Destruct,DividendDistributorv2,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5037272
0x23a91059fdc9579a9fbd0edc5f2ea0bfdb70deb4,live,PrivateBank,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5036766
0x6324d9d0a23f5ddba165bf8cc61da455350895f2,Self Destruct,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5036628
0x7bc51b19abe2cfb15d58f845dad027feab01bfa0,Self Destruct,DividendDistributor,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5036482
0x2dd2a6b0cbd2586d3a6b975b8c35cebe7eb126e8,Self Destruct,,,honeyPotSeed,Skip Empty String Literal,5036445
0x7a8721a9d64c74da899424c1b52acbf58ddc9782,live,PrivateDeposit,v0.4.19+commit.c4cbbb05,honeyPotSeed,Straw Man Contract,5036117
0x75041597d8f6e869092d78b9814b7bcdeeb393b4,live,Gift_1_ETH,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden State Update,5035254
0xa395480a4a90c7066c8ddb5db83e2718e750641c,live,PreSaleFund,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5034542
0xc7f4ade4874e06a20fab9c5dc4f1dd8b6d85faf2,live,Pie,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5031851
0xa0174f796d3b901adaa16cfbb589330462be0329,Self Destruct,PrivateInvestment,v0.4.11+commit.68ef5810,honeyPotSeed,Skip Empty String Literal,5031443
0x3f2ef511aa6e75231e4deafc7a3d2ecab3741de2,live,WhaleGiveaway2,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5031325
0x78c2a1e91b52bca4130b6ed9edd9fbcfd4671c37,live,WhaleGiveaway1,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5031312
0x3268ecb4fcba1ca9f43da8ed05ffc80382cef1da,Self Destruct,AddressLottery,v0.4.19+commit.c4cbbb05,honeyPotSeed,Uninitialised Struct,5031217
0xf70d589d76eebdd7c12cc5eec99f8f6fa4233b9e,live,WhaleGiveaway2,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5028247
0xd2018bfaa266a9ec0a1a84b061640faa009def76,live,Pie,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5028206
0x7a4349a749e59a5736efb7826ee3496a2dfd5489,live,WhaleGiveaway1,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5028206
0xe4eabdca81e31d9acbc4af76b30f532b6ed7f3bf,live,Honey,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5024835
0xdb1c55f6926e7d847ddf8678905ad871a68199d2,live,FreeEth,v0.4.19+commit.c4cbbb05,honeyPotSeed,Hidden Transfer,5022932
